date,city,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm,day_of_year,month,season_sin,season_cos,temp_lag_1,humidity_lag_1,temp_lag_2,humidity_lag_2,temp_lag_3,humidity_lag_3,temp_roll_mean_7,humidity_roll_mean_7,wind_roll_mean_7,target_next_day_temp
2021-05-19,Greater Noida,39.6,48.8,10.1,0.0,139,5,0.6819721490904629,-0.7313781428679254,29.3,50.7,28.4,50.4,34.9,48.8,34.12857142857143,49.89999999999999,11.142857142857142,41.0
2021-05-20,Greater Noida,41.0,53.8,13.2,0.0,140,5,0.6692903895412567,-0.7430009249440493,39.6,48.8,29.3,50.7,28.4,50.4,34.728571428571435,50.457142857142856,11.071428571428571,37.6
2021-05-21,Greater Noida,37.6,53.0,10.3,17.0,141,5,0.6564105761979381,-0.7544038410927472,41.0,53.8,39.6,48.8,29.3,50.7,35.00000000000001,51.05714285714286,11.242857142857144,27.3
2021-05-22,Greater Noida,27.3,51.8,11.9,0.0,142,5,0.6433365204044917,-0.765583517007675,37.6,53.0,41.0,53.8,39.6,48.8,34.01428571428571,51.042857142857144,11.457142857142856,34.3
2021-05-23,Greater Noida,34.3,50.6,8.6,0.0,143,5,0.6300720909843687,-0.7765366444428655,27.3,51.8,37.6,53.0,41.0,53.8,33.92857142857143,51.300000000000004,11.114285714285714,37.8
2021-05-24,Greater Noida,37.8,55.7,10.5,0.0,144,5,0.6166212130956382,-0.7872599821916922,34.3,50.6,27.3,51.8,37.6,53.0,35.27142857142858,52.057142857142864,10.671428571428573,36.4
2021-05-25,Greater Noida,36.4,51.8,8.3,37.5,145,5,0.6029878670694714,-0.7977503570459932,37.8,55.7,34.3,50.6,27.3,51.8,36.285714285714285,52.214285714285715,10.414285714285715,28.6
2021-05-26,Greater Noida,28.6,51.7,9.2,0.0,146,5,0.5891760872322963,-0.8080046647350754,36.4,51.8,37.8,55.7,34.3,50.6,34.714285714285715,52.62857142857143,10.285714285714286,36.9
2021-05-27,Greater Noida,36.9,53.5,12.0,18.8,147,5,0.5751899607119775,-0.8180198708443175,28.6,51.7,36.4,51.8,37.8,55.7,34.128571428571426,52.58571428571429,10.114285714285714,29.2
2021-05-28,Greater Noida,29.2,60.1,10.6,0.0,148,5,0.5610336262283677,-0.8277930117131022,36.9,53.5,28.6,51.7,36.4,51.8,32.92857142857143,53.60000000000001,10.157142857142858,39.4
2021-05-29,Greater Noida,39.4,48.2,10.2,21.5,149,5,0.5467112728685939,-0.8373211953118121,29.2,60.1,36.9,53.5,28.6,51.7,34.65714285714286,53.08571428571429,9.914285714285713,29.8
2021-05-30,Greater Noida,29.8,56.9,9.5,15.1,150,5,0.5322271388474397,-0.8466016020976267,39.4,48.2,29.2,60.1,36.9,53.5,34.01428571428571,53.98571428571428,10.042857142857143,29.4
2021-05-31,Greater Noida,29.4,46.5,10.3,36.2,151,5,0.5175855102531889,-0.8556314858488706,29.8,56.9,39.4,48.2,29.2,60.1,32.81428571428572,52.67142857142857,10.014285714285716,28.3
2021-06-01,Greater Noida,28.3,55.2,11.0,0.0,152,6,0.5027907197793043,-0.8644081744776648,29.4,46.5,29.8,56.9,39.4,48.2,31.657142857142862,53.15714285714285,10.4,36.0
2021-06-02,Greater Noida,36.0,60.9,12.0,0.0,153,6,0.4878471454423119,-0.8729290708206411,28.3,55.2,29.4,46.5,29.8,56.9,32.714285714285715,54.471428571428575,10.799999999999999,37.7
2021-06-03,Greater Noida,37.7,56.8,6.6,0.0,154,6,0.47275920928627757,-0.881191653407483,36.0,60.9,28.3,55.2,29.4,46.5,32.82857142857143,54.94285714285714,10.028571428571427,38.4
2021-06-04,Greater Noida,38.4,55.8,9.3,0.0,155,6,0.4575313760742512,-0.8891934772070711,37.7,56.8,36.0,60.9,28.3,55.2,34.142857142857146,54.32857142857142,9.842857142857143,41.0
2021-06-05,Greater Noida,41.0,53.1,10.7,0.0,156,6,0.44216815196707204,-0.8969321743510065,38.4,55.8,37.7,56.8,36.0,60.9,34.371428571428574,55.028571428571425,9.914285714285715,38.8
2021-06-06,Greater Noida,38.8,55.8,10.3,0.0,157,6,0.42667408318992467,-0.9044054548343001,41.0,53.1,38.4,55.8,37.7,56.8,35.65714285714286,54.871428571428574,10.028571428571428,40.0
2021-06-07,Greater Noida,40.0,55.0,11.0,0.0,158,6,0.4110537546870351,-0.9116111071930239,38.8,55.8,41.0,53.1,38.4,55.8,37.17142857142857,56.08571428571429,10.12857142857143,38.0
2021-06-08,Greater Noida,38.0,53.1,10.8,0.0,159,6,0.3953117887649151,-0.9185469991587165,40.0,55.0,38.8,55.8,41.0,53.1,38.55714285714286,55.785714285714285,10.1,37.1
2021-06-09,Greater Noida,37.1,55.4,9.9,0.0,160,6,0.37945284372454435,-0.925211078289358,38.0,53.1,40.0,55.0,38.8,55.8,38.714285714285715,55.0,9.8,37.5
2021-06-10,Greater Noida,37.5,57.7,9.5,0.0,161,6,0.36348161248290634,-0.9316013725767187,37.1,55.4,38.0,53.1,40.0,55.0,38.68571428571429,55.12857142857143,10.214285714285714,37.8
2021-06-11,Greater Noida,37.8,54.1,9.9,0.0,162,6,0.3474028211842774,-0.9377159910299093,37.5,57.7,37.1,55.4,38.0,53.1,38.6,54.88571428571429,10.3,41.9
2021-06-12,Greater Noida,41.9,54.3,12.0,25.6,163,6,0.3312212278016865,-0.9435531242349544,37.8,54.1,37.5,57.7,37.1,55.4,38.72857142857142,55.05714285714286,10.485714285714286,29.3
2021-06-13,Greater Noida,29.3,52.4,9.1,0.0,164,6,0.31494162072895193,-0.9491110448902284,41.9,54.3,37.8,54.1,37.5,57.7,37.371428571428574,54.57142857142857,10.314285714285715,40.1
2021-06-14,Greater Noida,40.1,59.7,10.1,9.1,165,6,0.2985688173637202,-0.9543881083175908,29.3,52.4,41.9,54.3,37.8,54.1,37.385714285714286,55.24285714285714,10.185714285714287,34.7
2021-06-15,Greater Noida,34.7,60.7,10.4,5.6,166,6,0.2821076626819194,-0.9593827529490743,40.1,59.7,29.3,52.4,41.9,54.3,36.91428571428571,56.32857142857143,10.12857142857143,37.3
2021-06-16,Greater Noida,37.3,59.8,10.0,0.0,167,6,0.26556302780405594,-0.9640935007889755,34.7,60.7,40.1,59.7,29.3,52.4,36.942857142857136,56.957142857142856,10.142857142857142,39.6
2021-06-17,Greater Noida,39.6,63.0,9.6,0.0,168,6,0.24893980855376657,-0.9685189578512204,37.3,59.8,34.7,60.7,40.1,59.7,37.24285714285714,57.714285714285715,10.157142857142857,38.8
2021-06-18,Greater Noida,38.8,59.9,11.5,0.0,169,6,0.23224292400907015,-0.9726578145718654,39.6,63.0,37.3,59.8,34.7,60.7,37.385714285714286,58.54285714285714,10.385714285714284,39.0
2021-06-19,Greater Noida,39.0,61.4,11.9,3.9,170,6,0.21547731504673012,-0.976508846196619,38.8,59.9,39.6,63.0,37.3,59.8,36.971428571428575,59.557142857142864,10.37142857142857,38.1
2021-06-20,Greater Noida,38.1,61.4,9.9,0.0,171,6,0.19864794288017112,-0.9800709131432666,39.0,61.4,38.8,59.9,39.6,63.0,38.228571428571435,60.84285714285714,10.485714285714286,39.7
2021-06-21,Greater Noida,39.7,60.2,9.6,0.0,172,6,0.18175978759137534,-0.9833429613388902,38.1,61.4,39.0,61.4,38.8,59.9,38.17142857142857,60.91428571428571,10.414285714285715,38.4
2021-06-22,Greater Noida,38.4,58.7,9.4,0.0,173,6,0.16481784665719793,-0.9863240225317866,39.7,60.2,38.1,61.4,39.0,61.4,38.699999999999996,60.628571428571426,10.271428571428572,37.3
2021-06-23,Greater Noida,37.3,70.0,9.5,0.0,174,6,0.14782713347053048,-0.9890132145779883,38.4,58.7,39.7,60.2,38.1,61.4,38.699999999999996,62.08571428571429,10.200000000000001,37.2
2021-06-24,Greater Noida,37.2,59.7,11.1,22.6,175,6,0.13079267585675922,-0.9914097417023038,37.3,70.0,38.4,58.7,39.7,60.2,38.357142857142854,61.614285714285714,10.414285714285715,30.8
2021-06-25,Greater Noida,30.8,59.2,10.1,0.0,176,6,0.11371951458594969,-0.9935128947338007,37.2,59.7,37.3,70.0,38.4,58.7,37.214285714285715,61.51428571428572,10.214285714285714,41.2
2021-06-26,Greater Noida,41.2,63.9,10.1,0.0,177,6,0.0966127018812031,-0.9953220513156602,30.8,59.2,37.2,59.7,37.3,70.0,37.52857142857143,61.87142857142857,9.957142857142857,39.2
2021-06-27,Greater Noida,39.2,63.5,8.0,0.0,178,6,0.07947729992362097,-0.9968366760893436,41.2,63.9,30.8,59.2,37.2,59.7,37.68571428571429,62.17142857142857,9.685714285714285,38.8
2021-06-28,Greater Noida,38.8,57.2,8.2,0.0,179,6,0.062318379354325076,-0.998056320853012,39.2,63.5,41.2,63.9,30.8,59.2,37.55714285714286,61.74285714285715,9.485714285714286,39.3
2021-06-29,Greater Noida,39.3,67.6,12.8,7.5,180,6,0.04514101777397193,-0.9989806246941579,38.8,57.2,39.2,63.5,41.2,63.9,37.68571428571429,63.01428571428571,9.971428571428572,37.7
2021-06-30,Greater Noida,37.7,63.0,9.3,0.0,181,6,0.02795029824021032,-0.999609314096404,39.3,67.6,38.8,57.2,39.2,63.5,37.74285714285715,62.01428571428572,9.942857142857141,39.1
2021-07-01,Greater Noida,39.1,59.2,8.3,0.0,182,7,0.01075130776352193,-0.9999422030204416,37.7,63.0,39.3,67.6,38.8,57.2,38.01428571428572,61.942857142857136,9.542857142857143,38.2
2021-07-02,Greater Noida,38.2,68.7,11.6,10.8,183,7,-0.00645086419810515,-0.9999791929590823,39.1,59.2,37.7,63.0,39.3,67.6,39.07142857142857,63.300000000000004,9.757142857142856,37.3
2021-07-03,Greater Noida,37.3,66.7,9.8,17.0,184,7,-0.023651127245231586,-0.9997202729664083,38.2,68.7,39.1,59.2,37.7,63.0,38.51428571428572,63.7,9.714285714285714,30.7
2021-07-04,Greater Noida,30.7,59.4,10.2,0.0,185,7,-0.04084439154329611,-0.9991655196610109,37.3,66.7,38.2,68.7,39.1,59.2,37.300000000000004,63.114285714285714,10.028571428571428,40.7
2021-07-05,Greater Noida,40.7,71.9,9.1,0.0,186,7,-0.05802556932878035,-0.9983150972033183,30.7,59.4,37.3,66.7,38.2,68.7,37.57142857142857,65.21428571428571,10.157142857142858,38.8
2021-07-06,Greater Noida,38.8,67.6,8.8,10.4,187,7,-0.07518957641475855,-0.9971692572470178,40.7,71.9,30.7,59.4,37.3,66.7,37.5,65.21428571428571,9.585714285714285,33.7
2021-07-07,Greater Noida,33.7,65.2,9.0,0.0,188,7,-0.09233133369539122,-0.9957283388645872,38.8,67.6,40.7,71.9,30.7,59.4,36.92857142857143,65.52857142857142,9.542857142857143,36.5
2021-07-08,Greater Noida,36.5,71.8,7.1,0.0,189,7,-0.10944576864891556,-0.993992768446958,33.7,65.2,38.8,67.6,40.7,71.9,36.55714285714286,67.32857142857144,9.37142857142857,40.6
2021-07-09,Greater Noida,40.6,66.3,9.0,12.9,190,7,-0.12652781683868314,-0.9919630595773397,36.5,71.8,33.7,65.2,38.8,67.6,36.9,66.9857142857143,9.0,37.6
2021-07-10,Greater Noida,37.6,65.7,9.5,21.4,191,7,-0.1435724234118113,-0.9896398128792412,40.6,66.3,36.5,71.8,33.7,65.2,36.94285714285714,66.84285714285714,8.957142857142857,29.4
2021-07-11,Greater Noida,29.4,63.4,11.8,0.0,192,7,-0.16057454459499376,-0.9870237158387383,37.6,65.7,40.6,66.3,36.5,71.8,36.75714285714286,67.41428571428571,9.185714285714285,37.5
2021-07-12,Greater Noida,37.5,68.6,9.1,0.0,193,7,-0.17752914918703497,-0.984115542601034,29.4,63.4,37.6,65.7,40.6,66.3,36.3,66.94285714285715,9.185714285714285,40.0
2021-07-13,Greater Noida,40.0,68.3,5.4,0.0,194,7,-0.19443122004766195,-0.9809161537413774,37.5,68.6,29.4,63.4,37.6,65.7,36.471428571428575,67.04285714285714,8.7,36.3
2021-07-14,Greater Noida,36.3,66.6,8.8,30.4,195,7,-0.2112757555821793,-0.9774264960104055,40.0,68.3,37.5,68.6,29.4,63.4,36.84285714285714,67.24285714285715,8.671428571428573,28.0
2021-07-15,Greater Noida,28.0,63.5,13.0,0.0,196,7,-0.2280577712215198,-0.9736476020539838,36.3,66.6,40.0,68.3,37.5,68.6,35.628571428571426,66.05714285714285,9.514285714285716,38.5
2021-07-16,Greater Noida,38.5,67.3,10.1,0.0,197,7,-0.24477230089725957,-0.9695805901076308,28.0,63.5,36.3,66.6,40.0,68.3,35.32857142857143,66.2,9.671428571428573,37.0
2021-07-17,Greater Noida,37.0,66.6,7.5,0.0,198,7,-0.2614143985111562,-0.965226663665613,38.5,67.3,28.0,63.5,36.3,66.6,35.24285714285714,66.32857142857142,9.385714285714286,37.4
2021-07-18,Greater Noida,37.4,61.7,9.6,12.7,199,7,-0.2779791393987801,-0.9605871111248129,37.0,66.6,38.5,67.3,28.0,63.5,36.385714285714286,66.08571428571429,9.071428571428571,34.0
2021-07-19,Greater Noida,34.0,61.2,7.5,0.0,200,7,-0.2944616217868012,-0.9556633054034704,37.4,61.7,37.0,66.6,38.5,67.3,35.885714285714286,65.02857142857142,8.842857142857143,37.6
2021-07-20,Greater Noida,37.6,69.4,6.6,9.5,201,7,-0.3108569682435036,-0.9504567035349151,34.0,61.2,37.4,61.7,37.0,66.6,35.542857142857144,65.18571428571428,9.014285714285714,36.0
2021-07-21,Greater Noida,36.0,56.8,8.0,15.9,202,7,-0.3271603271220951,-0.9449688462364056,37.6,69.4,34.0,61.2,37.4,61.7,35.5,63.785714285714285,8.9,28.5
2021-07-22,Greater Noida,28.5,68.1,8.6,0.0,203,7,-0.34336687399638804,-0.939201357453208,36.0,56.8,37.6,69.4,34.0,61.2,35.57142857142857,64.44285714285715,8.27142857142857,37.7
2021-07-23,Greater Noida,37.7,65.3,5.6,0.0,204,7,-0.3594718130884232,-0.9331559438780432,28.5,68.1,36.0,56.8,37.6,69.4,35.457142857142856,64.15714285714286,7.628571428571428,33.7
2021-07-24,Greater Noida,33.7,72.5,6.7,27.8,205,7,-0.3754703786876202,-0.9268343944460494,37.7,65.3,28.5,68.1,36.0,56.8,34.98571428571429,65.0,7.514285714285714,27.9
2021-07-25,Greater Noida,27.9,65.3,8.4,0.0,206,7,-0.3913578365610259,-0.9202385798054075,33.7,72.5,37.7,65.3,28.5,68.1,33.628571428571426,65.5142857142857,7.3428571428571425,35.1
2021-07-26,Greater Noida,35.1,69.9,7.7,50.0,207,7,-0.4071294853542516,-0.9133704517637858,27.9,65.3,33.7,72.5,37.7,65.3,33.785714285714285,66.75714285714285,7.371428571428572,26.0
2021-07-27,Greater Noida,26.0,65.6,8.8,30.6,208,7,-0.4227806579826773,-0.9062320427107697,35.1,69.9,27.9,65.3,33.7,72.5,32.128571428571426,66.21428571428571,7.685714285714285,26.3
2021-07-28,Greater Noida,26.3,67.6,6.4,8.0,209,7,-0.4383067230125192,-0.898825465016444,26.0,65.6,35.1,69.9,27.9,65.3,30.74285714285714,67.75714285714285,7.457142857142856,32.4
2021-07-29,Greater Noida,32.4,70.1,9.2,4.0,210,7,-0.45370308603134424,-0.8911529104063088,26.3,67.6,26.0,65.6,35.1,69.9,31.3,68.04285714285713,7.542857142857143,37.0
2021-07-30,Greater Noida,37.0,65.2,6.3,0.0,211,7,-0.46896519100763184,-0.8832166493127127,32.4,70.1,26.3,67.6,26.0,65.6,31.2,68.02857142857144,7.642857142857143,33.7
2021-07-31,Greater Noida,33.7,71.0,10.5,0.0,212,7,-0.48408852163897587,-0.8750190302029955,37.0,65.2,32.4,70.1,26.3,67.6,31.199999999999996,67.81428571428572,8.185714285714285,35.4
2021-08-01,Greater Noida,35.4,62.9,5.4,0.0,213,8,-0.4990686026885319,-0.8665624788845385,33.7,71.0,37.0,65.2,32.4,70.1,32.27142857142857,67.47142857142858,7.757142857142857,34.5
2021-08-02,Greater Noida,34.5,68.0,6.3,1.9,214,8,-0.5139010013093103,-0.8578494977869301,35.4,62.9,33.7,71.0,37.0,65.2,32.18571428571428,67.2,7.557142857142857,34.6
2021-08-03,Greater Noida,34.6,70.4,8.5,3.0,215,8,-0.5285813283559292,-0.8488826652214553,34.5,68.0,35.4,62.9,33.7,71.0,33.41428571428571,67.88571428571429,7.514285714285713,36.3
2021-08-04,Greater Noida,36.3,69.2,10.3,19.2,216,8,-0.5431052396834317,-0.8396646346181327,34.6,70.4,34.5,68.0,35.4,62.9,34.84285714285714,68.11428571428571,8.071428571428571,26.9
2021-08-05,Greater Noida,26.9,74.1,8.2,0.0,217,8,-0.5574684374327892,-0.8301981337405212,36.3,69.2,34.6,70.4,34.5,68.0,34.05714285714286,68.68571428571428,7.928571428571429,36.4
2021-08-06,Greater Noida,36.4,63.2,8.6,9.0,218,8,-0.5716666713027052,-0.8204859638785327,26.9,74.1,36.3,69.2,34.6,70.4,33.971428571428575,68.4,8.257142857142856,31.1
2021-08-07,Greater Noida,31.1,60.6,7.7,0.0,219,8,-0.5856957398073508,-0.8105309990194823,36.4,63.2,26.9,74.1,36.3,69.2,33.6,66.91428571428573,7.857142857142857,33.1
2021-08-08,Greater Noida,33.1,62.0,6.1,0.0,220,8,-0.5995514915196489,-0.8003361849976323,31.1,60.6,36.4,63.2,26.9,74.1,33.27142857142857,66.78571428571429,7.957142857142857,33.6
2021-08-09,Greater Noida,33.6,68.4,6.8,0.0,221,8,-0.6132298262997502,-0.7899045386224707,33.1,62.0,31.1,60.6,36.4,63.2,33.142857142857146,66.84285714285714,8.028571428571428,34.1
2021-08-10,Greater Noida,34.1,67.6,5.7,21.3,222,8,-0.6267266965083301,-0.7792391467859886,33.6,68.4,33.1,62.0,31.1,60.6,33.07142857142857,66.44285714285715,7.628571428571429,25.3
2021-08-11,Greater Noida,25.3,65.9,5.5,11.2,223,8,-0.6400381082043503,-0.7683431655492202,34.1,67.6,33.6,68.4,33.1,62.0,31.5,65.97142857142856,6.942857142857143,28.8
2021-08-12,Greater Noida,28.8,60.8,8.0,0.0,224,8,-0.65316012232693,-0.7572198192083127,25.3,65.9,34.1,67.6,33.6,68.4,31.771428571428572,64.07142857142857,6.9142857142857155,33.2
2021-08-13,Greater Noida,33.2,68.1,5.7,0.0,225,8,-0.666088855860977,-0.7458723993404063,28.8,60.8,25.3,65.9,34.1,67.6,31.314285714285713,64.77142857142857,6.5,33.2
2021-08-14,Greater Noida,33.2,60.0,7.8,4.6,226,8,-0.6788204829862355,-0.734304263829602,33.2,68.1,28.8,60.8,25.3,65.9,31.614285714285717,64.68571428571428,6.514285714285714,36.2
2021-08-15,Greater Noida,36.2,69.3,5.3,0.0,227,8,-0.6913512362094071,-0.722518835873311,33.2,60.0,33.2,68.1,28.8,60.8,32.05714285714286,65.72857142857143,6.3999999999999995,35.1
2021-08-16,Greater Noida,35.1,75.9,7.7,0.0,228,8,-0.7036774074790128,-0.7105196029692745,36.2,69.3,33.2,60.0,33.2,68.1,32.27142857142858,66.8,6.528571428571429,31.1
2021-08-17,Greater Noida,31.1,65.7,6.4,0.0,229,8,-0.7157953492826642,-0.6983101158835584,35.1,75.9,36.2,69.3,33.2,60.0,31.842857142857145,66.52857142857142,6.628571428571428,31.7
2021-08-18,Greater Noida,31.7,66.4,9.2,4.6,230,8,-0.7277014757264236,-0.6858939875998223,31.1,65.7,35.1,75.9,36.2,69.3,32.75714285714286,66.6,7.157142857142857,29.8
2021-08-19,Greater Noida,29.8,61.9,7.6,28.6,231,8,-0.7393922635959241,-0.673274892250183,31.7,66.4,31.1,65.7,35.1,75.9,32.9,66.75714285714285,7.1,26.55
2021-08-20,Greater Noida,26.55,56.4,8.9,15.2,232,8,-0.7508642533989489,-0.6604565640279754,29.8,61.9,31.7,66.4,31.1,65.7,31.95,65.08571428571429,7.557142857142858,23.3
2021-08-21,Greater Noida,23.3,61.0,5.8,38.0,233,8,-0.7621140503891487,-0.6474427960827475,26.55,56.4,29.8,61.9,31.7,66.4,30.535714285714285,65.22857142857143,7.271428571428571,24.4
2021-08-22,Greater Noida,24.4,58.9,7.0,0.0,234,8,-0.7731383255706026,-0.6342374393978054,23.3,61.0,26.55,56.4,29.8,61.9,28.85,63.74285714285715,7.514285714285714,29.9
2021-08-23,Greater Noida,29.9,57.2,5.4,0.0,235,8,-0.7839338166829201,-0.620844401650647,24.4,58.9,23.3,61.0,26.55,56.4,28.107142857142858,61.07142857142857,7.185714285714285,29.8
2021-08-24,Greater Noida,29.8,69.7,6.2,0.0,236,8,-0.7944973291665992,-0.6072676460566135,29.9,57.2,24.4,58.9,23.3,61.0,27.92142857142857,61.642857142857146,7.1571428571428575,27.5
2021-08-25,Greater Noida,27.5,63.7,6.4,0.0,237,8,-0.8048257371083452,-0.593511190196115,29.8,69.7,29.9,57.2,24.4,58.9,27.321428571428573,61.25714285714286,6.757142857142858,30.0
2021-08-26,Greater Noida,30.0,63.9,5.6,5.6,238,8,-0.8149159841660791,-0.5795791048257612,27.5,63.7,29.8,69.7,29.9,57.2,27.349999999999998,61.542857142857144,6.471428571428572,25.5
2021-08-27,Greater Noida,25.5,61.0,4.9,9.3,239,8,-0.8247650844733614,-0.5654755126737576,30.0,63.9,27.5,63.7,29.8,69.7,27.2,62.199999999999996,5.9,26.0
2021-08-28,Greater Noida,26.0,61.3,4.5,0.0,240,8,-0.8343701235229537,-0.5512045872199277,25.5,61.0,30.0,63.9,27.5,63.7,27.585714285714285,62.24285714285714,5.714285714285714,28.3
2021-08-29,Greater Noida,28.3,65.7,3.1,0.0,241,8,-0.8437282590292712,-0.5367705514607103,26.0,61.3,25.5,61.0,30.0,63.9,28.142857142857142,63.214285714285715,5.1571428571428575,29.2
2021-08-30,Greater Noida,29.2,61.5,5.0,0.0,242,8,-0.8528367217694595,-0.522177676659508,28.3,65.7,26.0,61.3,25.5,61.0,28.042857142857144,63.82857142857143,5.1000000000000005,26.6
2021-08-31,Greater Noida,26.6,63.5,7.4,11.1,243,8,-0.8616928164028521,-0.5074302810827518,29.2,61.5,28.3,65.7,26.0,61.3,27.585714285714285,62.94285714285714,5.271428571428571,23.8
2021-09-01,Greater Noida,23.8,60.5,4.1,20.8,244,9,-0.8702939222685674,-0.49253272872205434,26.6,63.5,29.2,61.5,28.3,65.7,27.057142857142857,62.48571428571428,4.942857142857143,23.0
2021-09-02,Greater Noida,23.0,59.7,4.4,4.5,245,9,-0.8786374941610001,-0.4774894280028391,23.8,60.5,26.6,63.5,29.2,61.5,26.057142857142857,61.885714285714286,4.771428571428571,24.75
2021-09-03,Greater Noida,24.75,55.3,9.1,0.0,246,9,-0.886721063082993,-0.46230483047981086,23.0,59.7,23.8,60.5,26.6,63.5,25.95,61.07142857142857,5.371428571428572,26.5
2021-09-04,Greater Noida,26.5,52.8,5.4,0.0,247,9,-0.8945422369764496,-0.4469834295196741,24.75,55.3,23.0,59.7,23.8,60.5,26.021428571428572,59.857142857142854,5.5,30.4
2021-09-05,Greater Noida,30.4,59.5,6.8,0.0,248,9,-0.9020987014301837,-0.43152975897147144,26.5,52.8,24.75,55.3,23.0,59.7,26.321428571428573,58.971428571428575,6.028571428571428,31.6
2021-09-06,Greater Noida,31.6,60.6,7.2,0.0,249,9,-0.9093882203647925,-0.4159483918249421,30.4,59.5,26.5,52.8,24.75,55.3,26.664285714285715,58.84285714285714,6.3428571428571425,25.7
2021-09-07,Greater Noida,25.7,55.1,7.2,5.7,250,9,-0.9164086366943458,-0.4002439388573056,31.6,60.6,30.4,59.5,26.5,52.8,26.535714285714285,57.642857142857146,6.314285714285715,23.5
2021-09-08,Greater Noida,23.5,60.0,3.9,0.0,251,9,-0.9231578729647039,-0.38442104726885545,25.7,55.1,31.6,60.6,30.4,59.5,26.49285714285714,57.57142857142857,6.285714285714286,27.3
2021-09-09,Greater Noida,27.3,60.2,5.8,12.9,252,9,-0.9296339319682695,-0.3684843993077793,23.5,60.0,25.7,55.1,31.6,60.6,27.107142857142858,57.642857142857146,6.485714285714286,26.0
2021-09-10,Greater Noida,26.0,51.2,3.7,0.0,253,9,-0.9358348973349941,-0.35243871088460327,27.3,60.2,23.5,60.0,25.7,55.1,27.285714285714285,57.05714285714286,5.714285714285714,24.9
2021-09-11,Greater Noida,24.9,56.1,9.7,0.0,254,9,-0.9417589340994617,-0.33628873017668287,26.0,51.2,27.3,60.2,23.5,60.0,27.057142857142857,57.528571428571425,6.328571428571428,25.7
2021-09-12,Greater Noida,25.7,61.3,3.6,0.0,255,9,-0.9474042892438845,-0.32003923622313857,24.9,56.1,26.0,51.2,27.3,60.2,26.385714285714283,57.785714285714285,5.871428571428572,26.9
2021-09-13,Greater Noida,26.9,61.1,4.4,0.0,256,9,-0.9527692922168511,-0.30369503751065885,25.7,61.3,24.9,56.1,26.0,51.2,25.714285714285715,57.857142857142854,5.471428571428571,26.1
2021-09-14,Greater Noida,26.1,54.8,4.4,0.0,257,9,-0.9578523554276669,-0.28726097055059635,26.9,61.1,25.7,61.3,24.9,56.1,25.771428571428572,57.81428571428571,5.071428571428571,24.8
2021-09-15,Greater Noida,24.8,60.0,3.6,0.0,258,9,-0.9626519747161487,-0.2707418984477642,26.1,54.8,26.9,61.1,25.7,61.3,25.95714285714286,57.81428571428571,5.028571428571429,24.8
2021-09-16,Greater Noida,24.8,63.4,7.9,17.2,259,9,-0.9671667297977312,-0.2541427094613622,24.8,60.0,26.1,54.8,26.9,61.1,25.599999999999998,58.27142857142858,5.328571428571429,14.3
2021-09-17,Greater Noida,14.3,62.3,9.5,11.5,260,9,-0.97139528468375,-0.23746831555846842,24.8,63.4,24.8,60.0,26.1,54.8,23.928571428571427,59.857142857142854,6.1571428571428575,21.2
2021-09-18,Greater Noida,21.2,58.7,5.1,0.0,261,9,-0.9753363880767837,-0.2207236509605022,14.3,62.3,24.8,63.4,24.8,60.0,23.4,60.228571428571435,5.5,23.9
2021-09-19,Greater Noida,23.9,57.2,3.8,0.0,262,9,-0.9789888737409319,-0.20391367068311472,21.2,58.7,14.3,62.3,24.8,63.4,23.142857142857142,59.642857142857146,5.528571428571429,24.3
